Cr_56;02h-03h;Camping;7000
Cr_57;03h-04h;Camping;3000
Cr_58;03h-04h;Camping;4000
Cr_59;19h-20h;Entree;3000
Cr_60;19h-20h;Entree;9000
Cr_61;19h-21h;Entree;8000
Cr_62;19h-21h;Entree;1000
Cr_63;19h-21h;Entree;5000
Cr_64;19h-21h;Entree;2000
Cr_65;20h-21h;Entree;7000
Cr_66;20h-21h;Entree;9000
Cr_67;21h-22h;Entree;2000
Cr_68;21h-22h;Entree;10000
Cr_69;21h-23h;Entree;5000
Cr_70;21h-23h;Entree;6000
Cr_71;21h-23h;Entree;4000
Cr_72;21h-23h;Entree;8000
Cr_73;22h-23h;Entree;4000
Cr_74;22h-23h;Entree;5000
Cr_75;23h-00h;Entree;5000
Cr_76;23h-00h;Entree;8000
Cr_77;23h-00h;Entree;2000
Cr_78;23h-00h;Entree;5000
Cr_79;23h-00h;Entree;3000
Cr_80;00h-01h;Entree;10000
Cr_81;00h-01h;Entree;2000
Cr_82;01h-02h;Entree;9000
Cr_83;01h-02h;Entree;4000
Cr_84;02h-03h;Entree;8000
Cr_85;02h-03h;Entree;6000
Cr_86;19h-20h;Secu;2000
Cr_87;19h-20h;Secu;6000
Cr_88;19h-20h;Secu;2000
Cr_89;19h-20h;Secu;5000
Cr_90;20h-21h;Secu;2000
Cr_91;20h-21h;Secu;1000
Cr_92;20h-21h;Secu;5000
Cr_93;20h-21h;Secu;8000
Cr_94;21h-22h;Secu;1000
Cr_95;21h-22h;Secu;5000
Cr_96;21h-22h;Secu;3000
Cr_97;21h-22h;Secu;10000
Cr_98;22h-23h;Secu;10000
Cr_99;22h-23h;Secu;4000
Cr_100;22h-23h;Secu;1000
Cr_101;22h-23h;Secu;5000
Cr_102;23h-00h;Secu;5000
Cr_103;23h-00h;Secu;6000
Cr_104;23h-00h;Secu;7000
Cr_105;23h-00h;Secu;3000
Cr_106;00h-01h;Secu;10000
Cr_107;00h-01h;Secu;4000
Cr_108;00h-01h;Secu;5000
Cr_109;00h-01h;Secu;3000
Cr_110;01h-02h;Secu;4000
Cr_111;01h-02h;Secu;5000
Cr_112;01h-02h;Secu;3000
Cr_113;01h-02h;Secu;6000
Cr_114;02h-03h;Secu;6000
Cr_115;02h-03h;Secu;9000
Cr_116;02h-03h;Secu;7000
Cr_117;02h-03h;Secu;2000
Cr_118;17h-19h;Snack;9000
Cr_119;19h-21h;Snack;7000
Cr_120;19h-21h;Snack;7000
Cr_121;19h-21h;Snack;8000
Cr_122;19h-21h;Snack;9000
Cr_123;19h-21h;Snack;10000
Cr_124;19h-21h;Snack;10000
Cr_125;21h-23h;Snack;6000
Cr_126;21h-23h;Snack;7000
Cr_127;21h-23h;Snack;6000
Cr_128;21h-23h;Snack;1000
Cr_129;21h-23h;Snack;1000
Cr_130;23h-01h;Snack;10000
Cr_131;23h-01h;Snack;10000
Cr_132;23h-01h;Snack;6000
Cr_133;23h-01h;Snack;4000
Cr_134;23h-01h;Snack;5000
Cr_135;23h-01h;Snack;8000
Cr_136;01h-03h;Snack;3000
Cr_137;01h-03h;Snack;5000
Cr_138;01h-03h;Snack;4000
Cr_139;01h-03h;Snack;4000
Cr_140;01h-03h;Snack;2000
ben_1;Bar;Camping;Snack;ben_71;ben_159
ben_2;Snack;Camping;Secu;ben_161;ben_197
ben_3;Entree;Bar;Secu;ben_174;ben_50
ben_4;Secu;Entree;Camping;ben_196;ben_247
ben_5;Bar;Secu;Entree;ben_36;ben_199
ben_6;Entree;Secu;Bar;ben_251;ben_158
ben_7;Entree;Secu;Camping;ben_69;nochoice
ben_8;Entree;Snack;Camping;ben_146;ben_46
ben_9;Snack;Camping;Entree;ben_61;ben_143
ben_10;Secu;Bar;Entree;ben_219;ben_11
ben_11;Bar;Camping;Entree;ben_249;ben_7
ben_12;Camping;Entree;Snack;ben_215;ben_127
ben_13;Secu;Snack;Entree;ben_245;ben_192
ben_14;Camping;Entree;Bar;ben_243;ben_3
ben_15;Snack;Camping;Entree;ben_189;ben_69
ben_16;Snack;Entree;Camping;ben_47;ben_164
ben_17;Bar;Camping;Snack;ben_182;ben_3
ben_18;Snack;Entree;Bar;ben_11;ben_37
ben_19;Bar;Snack;Secu;ben_164;ben_118
ben_20;Bar;Snack;Camping;ben_244;ben_14
ben_21;Camping;Bar;Snack;ben_179;ben_95
ben_22;Bar;Snack;Secu;ben_2;ben_140
ben_23;Secu;Bar;Snack;ben_27;ben_261
ben_24;Entree;Bar;Secu;ben_37;ben_42
ben_25;Entree;Bar;Secu;ben_118;ben_198
ben_26;Entree;Secu;Camping;ben_244;ben_198
ben_27;Bar;Entree;Snack;ben_112;ben_187
ben_28;Camping;Entree;Secu;ben_134;ben_152
ben_29;Entree;Bar;Snack;ben_224;ben_137
ben_30;Bar;Entree;Camping;ben_42;ben_199
ben_31;Entree;Camping;Secu;ben_97;ben_213
ben_32;Bar;Entree;Snack;ben_35;ben_205
ben_33;Snack;Secu;Entree;ben_48;ben_127
ben_34;Snack;Camping;Secu;ben_143;ben_39
ben_35;Secu;Entree;Snack;ben_245;ben_52
ben_36;Bar;Camping;Secu;ben_165;ben_193
ben_37;Camping;Secu;Entree;ben_65;ben_208
ben_38;Bar;Camping;Entree;ben_69;ben_174
ben_39;Bar;Camping;nochoice;ben_158;ben_42
ben_40;Entree;Snack;Bar;ben_46;ben_248
ben_41;Bar;Camping;Snack;ben_189;ben_91
ben_42;Camping;Secu;Snack;ben_155;ben_154
ben_43;Camping;Bar;Snack;ben_162;ben_251
ben_44;Camping;Entree;Bar;ben_201;ben_30
ben_45;Secu;Bar;Snack;ben_109;ben_108
ben_46;Bar;Entree;Snack;ben_198;ben_79
ben_47;Secu;Bar;Entree;ben_2;ben_129
ben_48;Camping;Secu;Snack;ben_71;ben_58
ben_49;Camping;Snack;Secu;ben_185;ben_114
ben_50;Bar;Secu;Snack;ben_25;ben_238
ben_51;Camping;Bar;Entree;ben_195;ben_113
ben_52;Secu;Bar;Entree;ben_21;ben_83
ben_53;Camping;Secu;Entree;ben_178;ben_265
ben_54;nochoice;nochoice;nochoice;ben_138;ben_56
ben_55;Bar;Secu;Snack;ben_97;ben_42
ben_56;Secu;Camping;Snack;ben_69;ben_100
ben_57;Entree;Secu;Camping;ben_165;ben_37
ben_58;Camping;Bar;Entree;ben_265;ben_239
ben_59;Secu;Entree;Bar;ben_21;ben_1
ben_60;Bar;Camping;Entree;ben_264;ben_43
ben_61;Bar;Entree;Snack;ben_107;ben_224
ben_62;Entree;Snack;Bar;ben_193;ben_52
ben_63;Secu;Entree;Bar;ben_265;ben_197
ben_64;Snack;Camping;Bar;ben_7;ben_133
ben_65;Snack;Bar;nochoice;ben_192;ben_272
ben_66;Camping;Snack;Entree;ben_45;ben_54
ben_67;Entree;Camping;Snack;ben_252;ben_188
ben_68;Entree;Bar;Snack;ben_79;ben_166
ben_69;Camping;Secu;Entree;ben_212;ben_38
ben_70;Bar;Snack;Camping;ben_168;ben_191
ben_71;Camping;Bar;Secu;ben_1;ben_7
ben_72;nochoice;nochoice;nochoice;ben_66;ben_272
ben_73;Bar;Camping;Entree;ben_69;ben_205
ben_74;Entree;Bar;Secu;ben_81;ben_214
ben_75;Bar;Camping;Entree;ben_169;ben_16
ben_76;Bar;Snack;Entree;ben_211;ben_45
ben_77;Secu;Snack;Bar;ben_118;ben_18
ben_78;Entree;Secu;Snack;ben_196;ben_152
ben_79;Entree;Bar;Snack;ben_8;ben_105
ben_80;Snack;Entree;Bar;nochoice;nochoice
ben_81;Bar;Camping;Entree;ben_139;ben_56
ben_82;Bar;Secu;Entree;ben_2;ben_66
ben_83;Entree;Secu;Bar;nochoice;nochoice
ben_84;Entree;Bar;Secu;ben_67;ben_93
ben_85;Bar;Secu;Camping;ben_206;ben_236
ben_86;Secu;Entree;Camping;ben_44;ben_126
ben_87;Entree;Camping;Snack;ben_270;ben_155
ben_88;Entree;Camping;Snack;ben_163;ben_232
ben_89;Snack;Secu;Camping;ben_11;ben_209
ben_90;Camping;Entree;Snack;ben_214;ben_123
ben_91;Camping;Entree;Secu;ben_58;ben_4
ben_92;Bar;Camping;Secu;ben_116;ben_98
ben_93;Secu;Camping;Bar;ben_269;ben_252
ben_94;Camping;Bar;Secu;ben_183;ben_16
ben_95;Bar;Snack;Entree;ben_243;ben_235
ben_96;Snack;Secu;Entree;ben_269;ben_134
ben_97;Bar;Camping;Snack;ben_96;ben_140
ben_98;Secu;Bar;Camping;ben_95;ben_241
ben_99;Camping;Snack;Entree;ben_202;ben_214
ben_100;Camping;Entree;Bar;ben_43;ben_99
ben_101;Bar;Secu;Camping;ben_127;ben_255
ben_102;Bar;Secu;Entree;ben_31;ben_143
ben_103;Secu;Snack;Bar;ben_78;ben_137
ben_104;Camping;Entree;Snack;ben_265;ben_143
ben_105;Secu;Camping;Bar;ben_28;ben_46
ben_106;Snack;Camping;Entree;ben_267;ben_259
ben_107;Camping;Secu;Snack;ben_235;ben_48
ben_108;Camping;Secu;Snack;ben_15;ben_139
ben_109;Bar;Camping;Entree;ben_182;ben_168
ben_110;Entree;Snack;Secu;ben_60;ben_145
ben_111;Entree;Snack;Bar;ben_201;ben_131
ben_112;Snack;Bar;Entree;ben_177;ben_180
ben_113;Camping;Bar;Entree;ben_52;ben_204
ben_114;Entree;Secu;Bar;ben_99;ben_197
ben_115;Entree;Bar;Snack;ben_16;ben_128
ben_116;Snack;Camping;Entree;ben_88;ben_97
ben_117;Camping;Secu;Snack;ben_90;ben_35
ben_118;Bar;Camping;Entree;ben_10;ben_88
ben_119;Camping;Entree;Bar;ben_230;ben_138
ben_120;Camping;Bar;Secu;ben_147;ben_61
ben_121;Secu;Entree;Bar;ben_92;ben_176
ben_122;Entree;Bar;Secu;ben_199;ben_14
ben_123;Secu;Bar;Entree;ben_260;ben_136
ben_124;Camping;Bar;Snack;ben_23;ben_28
ben_125;Camping;Secu;Entree;ben_82;ben_23
ben_126;Camping;Snack;Bar;ben_95;ben_159
ben_127;Snack;Bar;Camping;ben_226;ben_150
ben_128;Bar;Snack;Camping;ben_8;ben_39
ben_129;Secu;Snack;Camping;ben_93;ben_263
ben_130;Camping;Secu;Bar;ben_197;ben_100
ben_131;Entree;Secu;Camping;ben_207;ben_97
ben_132;Bar;Snack;Entree;ben_87;ben_26
ben_133;Entree;Secu;Snack;ben_220;ben_61
ben_134;Entree;Snack;Secu;ben_238;ben_189
ben_135;Bar;Snack;Camping;ben_270;ben_202
ben_136;Bar;Snack;Camping;ben_176;ben_260
ben_137;Entree;Bar;Snack;ben_266;ben_9
ben_138;Camping;Snack;Bar;ben_129;ben_101
ben_139;Entree;Camping;Bar;ben_200;ben_173
ben_140;Camping;Secu;Snack;ben_93;ben_72
ben_141;Bar;Secu;Entree;ben_233;ben_241
ben_142;Entree;Bar;Camping;ben_66;ben_158
ben_143;Secu;Snack;Camping;ben_210;ben_162
ben_144;Bar;Entree;Camping;ben_138;ben_208
ben_145;Camping;Bar;Snack;ben_208;ben_35
ben_146;Entree;Camping;nochoice;ben_221;ben_176
ben_147;Secu;Snack;Entree;ben_69;ben_77
ben_148;Snack;Bar;Camping;ben_221;ben_218
ben_149;Camping;Entree;Snack;nochoice;nochoice
ben_150;Bar;Camping;Secu;ben_158;ben_231
ben_151;Secu;Entree;Camping;ben_94;ben_10
ben_152;Bar;Snack;Secu;ben_57;ben_76
ben_153;Bar;Camping;Snack;ben_256;ben_204
ben_154;Snack;Secu;Bar;ben_68;ben_219
ben_155;Snack;Bar;Entree;ben_150;ben_178
ben_156;Bar;Camping;Snack;ben_164;ben_30
ben_157;Snack;Camping;Bar;ben_188;ben_74
ben_158;Snack;Entree;Camping;ben_89;ben_256
ben_159;Snack;Secu;Bar;ben_85;ben_125
ben_160;Entree;Snack;Bar;ben_204;ben_72
ben_161;Camping;Bar;Secu;ben_207;ben_252
ben_162;Entree;Snack;Bar;ben_13;ben_209
ben_163;Entree;Secu;Bar;ben_263;ben_49
ben_164;Entree;Snack;Secu;ben_241;ben_100
ben_165;Secu;Bar;Camping;ben_186;ben_66
ben_166;Bar;Snack;Entree;ben_87;ben_83
ben_167;Entree;Secu;Snack;ben_157;ben_106
ben_168;Secu;Bar;Camping;ben_157;ben_60
ben_169;Bar;Secu;Camping;ben_26;ben_259
ben_170;Bar;Secu;Camping;ben_166;ben_102
ben_171;Camping;Snack;Secu;ben_60;ben_63
ben_172;Camping;Snack;nochoice;ben_39;ben_193
ben_173;Bar;Secu;Entree;ben_160;ben_69
ben_174;Secu;Entree;Bar;ben_258;ben_152
ben_175;Entree;Secu;Camping;ben_267;ben_43
ben_176;Entree;Camping;Bar;ben_137;ben_232
ben_177;Camping;Bar;Snack;ben_206;ben_271
ben_178;Bar;Snack;Secu;ben_75;ben_40
ben_179;Snack;Secu;Entree;ben_247;ben_193
ben_180;Camping;Entree;Bar;ben_220;ben_116
ben_181;Snack;Entree;Bar;ben_108;ben_134
ben_182;Entree;Secu;Camping;ben_162;ben_3
ben_183;Camping;Snack;Entree;ben_170;ben_196
ben_184;Bar;Entree;Snack;ben_42;ben_204
ben_185;Bar;Snack;Secu;ben_42;ben_28
ben_186;Camping;Snack;Secu;ben_208;ben_68
ben_187;Entree;Bar;Camping;ben_158;ben_90
ben_188;Snack;Entree;Camping;ben_29;ben_91
ben_189;Secu;Camping;Entree;ben_19;ben_214
ben_190;Entree;Camping;Bar;ben_160;nochoice
ben_191;Camping;Secu;Bar;ben_30;ben_245
ben_192;Entree;Camping;Secu;ben_91;ben_49
ben_193;Bar;Snack;Entree;ben_255;ben_270
ben_194;Snack;Bar;Entree;ben_137;ben_205
ben_195;Entree;Secu;Camping;ben_271;ben_92
ben_196;Entree;Snack;Bar;ben_119;ben_49
ben_197;Camping;Entree;Secu;nochoice;nochoice
ben_198;Secu;Camping;Entree;ben_46;ben_227
ben_199;Entree;Secu;Camping;ben_53;ben_165
ben_200;Entree;Bar;Snack;ben_245;ben_113
ben_201;Entree;Bar;Secu;ben_1;ben_250
ben_202;Secu;Entree;Camping;ben_193;ben_152
ben_203;Secu;Camping;Snack;ben_56;ben_198
ben_204;Bar;Snack;Secu;ben_234;ben_271
ben_205;Secu;Entree;Snack;ben_103;ben_239
ben_206;Entree;Secu;Snack;ben_53;ben_104
ben_207;Bar;Entree;Camping;ben_56;ben_47
ben_208;Camping;Entree;Secu;ben_83;ben_216
ben_209;Snack;Bar;Secu;ben_197;ben_55
ben_210;Bar;Secu;Entree;ben_207;ben_7
ben_211;Entree;Bar;Snack;ben_230;ben_122
ben_212;Entree;Camping;Secu;ben_86;ben_61
ben_213;Entree;Bar;Camping;ben_79;ben_257
ben_214;Snack;Secu;Bar;ben_182;ben_103
ben_215;Entree;Bar;Camping;ben_171;ben_239
ben_216;Camping;Bar;Entree;ben_114;ben_86
ben_217;Snack;Secu;Entree;ben_2;ben_195
ben_218;Entree;Secu;Bar;ben_125;ben_9
ben_219;Camping;Bar;Snack;ben_189;ben_240
ben_220;Entree;Camping;Secu;ben_83;ben_190
ben_221;Snack;Entree;Bar;ben_39;ben_31
ben_222;Snack;Bar;Secu;ben_252;ben_70
ben_223;Camping;Bar;Secu;ben_57;ben_1
ben_224;Snack;Secu;Entree;ben_265;ben_15
ben_225;Bar;Snack;Entree;ben_227;nochoice
ben_226;Secu;Snack;Bar;ben_202;ben_36
ben_227;Secu;Snack;Entree;ben_96;ben_225
ben_228;Camping;Snack;Secu;ben_20;ben_6
ben_229;Entree;Snack;Secu;ben_209;ben_194
ben_230;Bar;Entree;Snack;ben_27;ben_32
ben_231;Entree;Camping;Secu;ben_113;ben_40
ben_232;Camping;Secu;Snack;ben_227;ben_39
ben_233;Snack;Bar;Secu;ben_23;ben_47
ben_234;Secu;Bar;Camping;ben_147;ben_154
ben_235;Bar;Camping;nochoice;ben_147;ben_178
ben_236;nochoice;nochoice;nochoice;ben_151;ben_45
ben_237;Snack;Camping;Bar;ben_239;ben_260
ben_238;Entree;Bar;Camping;ben_120;ben_4
ben_239;Snack;Entree;Bar;ben_78;ben_57
ben_240;Camping;Bar;Snack;ben_84;ben_226
ben_241;Bar;Secu;Snack;ben_21;ben_202
ben_242;Snack;Camping;Entree;ben_78;ben_143
ben_243;Entree;Bar;Snack;ben_255;ben_189
ben_244;Camping;Secu;Bar;ben_157;ben_105
ben_245;Bar;Camping;Snack;ben_160;nochoice
ben_246;Secu;Entree;Bar;ben_103;ben_38
ben_247;Camping;nochoice;nochoice;ben_152;ben_143
ben_248;Entree;Snack;Camping;ben_106;ben_180
ben_249;Entree;Camping;Secu;ben_206;ben_3
ben_250;Bar;Camping;Snack;ben_207;ben_206
ben_251;Camping;Snack;Secu;ben_175;nochoice
ben_252;Entree;Secu;Bar;ben_23;ben_64
ben_253;Entree;Secu;Camping;ben_123;ben_105
ben_254;Entree;Snack;Bar;ben_154;ben_145
ben_255;Entree;Bar;Camping;ben_115;ben_110
ben_256;Secu;Camping;Entree;ben_42;ben_209
ben_257;Secu;Bar;Camping;ben_219;ben_67
ben_258;Secu;Bar;Entree;ben_66;ben_239
ben_259;Bar;Snack;Secu;ben_137;ben_41
ben_260;Camping;Secu;Bar;ben_254;ben_87
ben_261;Bar;Camping;Entree;ben_36;ben_163
ben_262;Bar;Snack;Secu;ben_30;ben_222
ben_263;Entree;Secu;Bar;ben_16;ben_144
ben_264;Entree;Secu;Bar;ben_39;ben_147
ben_265;Snack;Secu;Bar;ben_244;ben_36
ben_266;Entree;Secu;Camping;ben_187;ben_107
ben_267;Bar;Camping;Secu;ben_270;ben_218
ben_268;Secu;Camping;Entree;ben_22;ben_36
ben_269;Entree;Bar;Camping;ben_32;ben_227
ben_270;Entree;Snack;Secu;ben_25;ben_213
ben_271;Snack;Secu;Camping;ben_162;ben_4
ben_272;Entree;Secu;Snack;ben_225;ben_81
